,Unnamed: 0,Location,Price,Rooms,Bathrooms,CarPorch,Furnishing,Year,State,Area,UnitType,PropertyType,BuiltUp
8046,18719,"Setapak, Kuala Lumpur",248000,3,2,1.0,2.0,2019,Kuala Lumpur,Setapak,1.0,12.0,850.0
8047,18726,"Kepong, Kuala Lumpur",320000,3,2,1.0,2.0,2019,Kuala Lumpur,Kepong,1.0,16.0,850.0
8048,18727,"Dutamas, Kuala Lumpur",409000,3,2,1.0,2.0,2019,Kuala Lumpur,Dutamas,1.0,12.0,850.0
8049,18729,"Sri Petaling, Kuala Lumpur",280000,3,2,1.0,2.0,2019,Kuala Lumpur,Sri Petaling,1.0,12.0,850.0
8050,18733,"Bandar Menjalara, Kuala Lumpur",380000,3,2,1.0,2.0,2019,Kuala Lumpur,Bandar Menjalara,1.0,15.0,850.0
8051,18736,"Cheras, Kuala Lumpur",450277,3,2,2.0,2.0,2019,Kuala Lumpur,Cheras,1.0,12.0,850.0
8052,18738,"Kepong, Kuala Lumpur",388000,3,2,1.0,2.0,2019,Kuala Lumpur,Kepong,1.0,9.0,850.0
8053,18742,"Wangsa Maju, Kuala Lumpur",530000,3,2,2.0,2.0,2019,Kuala Lumpur,Wangsa Maju,1.0,15.0,850.0
8054,18744,"Sri Petaling, Kuala Lumpur",345000,3,2,2.0,2.0,2019,Kuala Lumpur,Sri Petaling,1.0,12.0,850.0
8055,18745,"Kepong, Kuala Lumpur",385000,3,2,1.0,2.0,2019,Kuala Lumpur,Kepong,1.0,9.0,850.0
8056,18746,"Cheras, Kuala Lumpur",430000,3,2,2.0,2.0,2019,Kuala Lumpur,Cheras,1.0,12.0,850.0
8057,18747,"Segambut, Kuala Lumpur",208000,3,2,1.0,2.0,2019,Kuala Lumpur,Segambut,1.0,9.0,850.0
8058,18751,"Cheras, Kuala Lumpur",435000,4,2,2.0,2.0,2019,Kuala Lumpur,Cheras,1.0,12.0,850.0
8059,18755,"Segambut, Kuala Lumpur",225000,3,2,1.0,2.0,2019,Kuala Lumpur,Segambut,1.0,9.0,850.0
8060,18756,"Cheras, Kuala Lumpur",409000,3,2,2.0,2.0,2019,Kuala Lumpur,Cheras,1.0,9.0,850.0
8061,18759,"Kepong, Kuala Lumpur",400000,3,2,1.0,2.0,2019,Kuala Lumpur,Kepong,1.0,9.0,850.0
8062,18760,"Sentul, Kuala Lumpur",479000,3,2,1.0,2.0,2019,Kuala Lumpur,Sentul,1.0,15.0,850.0
8063,18762,"Kepong, Kuala Lumpur",320000,3,2,1.0,2.0,2019,Kuala Lumpur,Kepong,1.0,9.0,850.0
8064,18765,"Ampang, Kuala Lumpur",599000,2,1,1.0,2.0,2019,Kuala Lumpur,Ampang,1.0,15.0,850.0
8065,18769,"Bandar Damai Perdana, Kuala Lumpur",360000,3,2,2.0,2.0,2019,Kuala Lumpur,Bandar Damai Perdana,1.0,16.0,850.0
8066,18770,"Kepong, Kuala Lumpur",380000,3,2,1.0,2.0,2019,Kuala Lumpur,Kepong,1.0,9.0,850.0
8067,18774,"Dutamas, Kuala Lumpur",446000,3,2,1.0,2.0,2019,Kuala Lumpur,Dutamas,1.0,12.0,850.0
8068,18776,"Kepong, Kuala Lumpur",420000,3,2,1.0,2.0,2019,Kuala Lumpur,Kepong,1.0,9.0,850.0
8069,18777,"Wangsa Maju, Kuala Lumpur",515000,3,2,1.0,2.0,2019,Kuala Lumpur,Wangsa Maju,1.0,15.0,850.0
8070,18780,"Bukit Jalil, Kuala Lumpur",348000,3,2,1.0,2.0,2019,Kuala Lumpur,Bukit Jalil,1.0,9.0,850.0
8071,18781,"Kepong, Kuala Lumpur",370000,3,2,1.0,2.0,2019,Kuala Lumpur,Kepong,1.0,9.0,850.0
8072,18783,"Ampang, Kuala Lumpur",630000,2,2,1.0,2.0,2019,Kuala Lumpur,Ampang,1.0,15.0,850.0
8073,18787,"Cheras, Kuala Lumpur",432000,3,2,1.0,2.0,2019,Kuala Lumpur,Cheras,1.0,12.0,850.0
8074,18794,"Bukit Jalil, Kuala Lumpur",350000,3,2,1.0,2.0,2019,Kuala Lumpur,Bukit Jalil,1.0,9.0,850.0
8075,18796,"Cheras, Kuala Lumpur",450800,3,2,1.0,2.0,2019,Kuala Lumpur,Cheras,1.0,12.0,850.0
8076,18797,"Cheras, Kuala Lumpur",505800,3,2,2.0,2.0,2019,Kuala Lumpur,Cheras,1.0,12.0,850.0
8077,18800,"Pandan Indah, Kuala Lumpur",338000,3,2,2.0,2.0,2019,Kuala Lumpur,Pandan Indah,1.0,16.0,850.0
8078,18803,"Sri Petaling, Kuala Lumpur",365000,2,1,2.0,2.0,2019,Kuala Lumpur,Sri Petaling,1.0,3.0,850.0
8079,18808,"Bandar Tasik Selatan, Kuala Lumpur",320000,3,2,1.0,2.0,2019,Kuala Lumpur,Bandar Tasik Selatan,1.0,9.0,850.0
8080,18810,"Cheras, Kuala Lumpur",420000,3,2,2.0,2.0,2019,Kuala Lumpur,Cheras,1.0,12.0,850.0
8081,18815,"Cheras, Kuala Lumpur",455000,3,2,1.0,2.0,2019,Kuala Lumpur,Cheras,1.0,12.0,850.0
8082,18820,"Kepong, Kuala Lumpur",280000,3,2,1.0,2.0,2019,Kuala Lumpur,Kepong,1.0,9.0,850.0
8083,18831,"Cheras, Kuala Lumpur",1050000,2,2,1.0,2.0,2019,Kuala Lumpur,Cheras,1.0,15.0,850.0
8084,18835,"Ampang, Kuala Lumpur",650000,1,2,1.0,2.0,2019,Kuala Lumpur,Ampang,1.0,15.0,850.0
8085,18836,"Pandan Jaya, Kuala Lumpur",350000,3,2,2.0,2.0,2019,Kuala Lumpur,Pandan Jaya,1.0,16.0,850.0
8086,18837,"Taman Desa, Kuala Lumpur",335000,3,2,1.0,2.0,2019,Kuala Lumpur,Taman Desa,1.0,9.0,850.0
8087,18838,"Kepong, Kuala Lumpur",450000,3,2,1.0,2.0,2019,Kuala Lumpur,Kepong,1.0,9.0,850.0
8088,18839,"Sri Petaling, Kuala Lumpur",300000,3,2,1.0,2.0,2019,Kuala Lumpur,Sri Petaling,1.0,12.0,850.0
8089,18845,"Jalan Klang Lama (Old Klang Road), Kuala Lumpur",598000,3,2,1.0,2.0,2019,Kuala Lumpur,Jalan Klang Lama (Old Klang Road),1.0,15.0,852.0
8090,18846,"Jalan Klang Lama (Old Klang Road), Kuala Lumpur",410000,3,2,1.0,2.0,2019,Kuala Lumpur,Jalan Klang Lama (Old Klang Road),1.0,15.0,852.0
8091,18847,"Jalan Klang Lama (Old Klang Road), Kuala Lumpur",610000,2,2,2.0,2.0,2019,Kuala Lumpur,Jalan Klang Lama (Old Klang Road),1.0,15.0,852.0
8092,18848,"Jalan Klang Lama (Old Klang Road), Kuala Lumpur",396000,3,2,1.0,2.0,2019,Kuala Lumpur,Jalan Klang Lama (Old Klang Road),1.0,15.0,852.0
8093,18851,"Jalan Klang Lama (Old Klang Road), Kuala Lumpur",600000,2,2,1.0,2.0,2019,Kuala Lumpur,Jalan Klang Lama (Old Klang Road),1.0,15.0,852.0
8094,18853,"Jalan Klang Lama (Old Klang Road), Kuala Lumpur",570000,2,2,1.0,2.0,2019,Kuala Lumpur,Jalan Klang Lama (Old Klang Road),1.0,15.0,852.0
8095,18855,"Jalan Klang Lama (Old Klang Road), Kuala Lumpur",585000,2,2,1.0,2.0,2019,Kuala Lumpur,Jalan Klang Lama (Old Klang Road),1.0,15.0,852.0
8096,18856,"Jalan Klang Lama (Old Klang Road), Kuala Lumpur",560000,2,2,1.0,2.0,2019,Kuala Lumpur,Jalan Klang Lama (Old Klang Road),1.0,15.0,852.0
8097,18857,"Jalan Klang Lama (Old Klang Road), Kuala Lumpur",460000,3,2,2.0,2.0,2019,Kuala Lumpur,Jalan Klang Lama (Old Klang Road),1.0,15.0,852.0
8098,18858,"Jalan Klang Lama (Old Klang Road), Kuala Lumpur",418000,3,2,1.0,2.0,2019,Kuala Lumpur,Jalan Klang Lama (Old Klang Road),1.0,15.0,852.0
8099,18859,"Jalan Klang Lama (Old Klang Road), Kuala Lumpur",599000,2,2,1.0,2.0,2019,Kuala Lumpur,Jalan Klang Lama (Old Klang Road),1.0,15.0,852.0
8100,18861,"Jalan Klang Lama (Old Klang Road), Kuala Lumpur",598000,2,2,1.0,2.0,2019,Kuala Lumpur,Jalan Klang Lama (Old Klang Road),1.0,15.0,852.0
8101,18862,"Jalan Klang Lama (Old Klang Road), Kuala Lumpur",620000,2,2,1.0,2.0,2019,Kuala Lumpur,Jalan Klang Lama (Old Klang Road),1.0,15.0,852.0
8102,18863,"Jalan Klang Lama (Old Klang Road), Kuala Lumpur",460000,3,2,1.0,2.0,2019,Kuala Lumpur,Jalan Klang Lama (Old Klang Road),1.0,15.0,852.0
8103,18865,"Jalan Klang Lama (Old Klang Road), Kuala Lumpur",555000,2,2,1.0,2.0,2019,Kuala Lumpur,Jalan Klang Lama (Old Klang Road),1.0,15.0,852.0
8104,18866,"Jalan Klang Lama (Old Klang Road), Kuala Lumpur",428000,3,2,1.0,2.0,2019,Kuala Lumpur,Jalan Klang Lama (Old Klang Road),1.0,15.0,852.0
8105,18867,"Jalan Klang Lama (Old Klang Road), Kuala Lumpur",570000,2,2,2.0,2.0,2019,Kuala Lumpur,Jalan Klang Lama (Old Klang Road),1.0,15.0,852.0
8106,18868,"Jalan Klang Lama (Old Klang Road), Kuala Lumpur",450000,3,2,1.0,2.0,2019,Kuala Lumpur,Jalan Klang Lama (Old Klang Road),1.0,15.0,852.0
8107,18869,"Jalan Klang Lama (Old Klang Road), Kuala Lumpur",460000,3,2,1.0,2.0,2019,Kuala Lumpur,Jalan Klang Lama (Old Klang Road),1.0,15.0,852.0
8108,18873,"Ampang, Kuala Lumpur",620000,1,1,1.0,2.0,2019,Kuala Lumpur,Ampang,1.0,15.0,853.0
8109,18875,"Cheras, Kuala Lumpur",368000,3,2,1.0,2.0,2019,Kuala Lumpur,Cheras,1.0,16.0,854.0
8110,18883,"Bandar Tasik Selatan, Kuala Lumpur",300000,3,2,2.0,2.0,2019,Kuala Lumpur,Bandar Tasik Selatan,1.0,9.0,854.0
8111,18884,"Jalan Klang Lama (Old Klang Road), Kuala Lumpur",580000,3,2,2.0,2.0,2019,Kuala Lumpur,Jalan Klang Lama (Old Klang Road),1.0,15.0,854.0
8112,18889,"Bandar Tasik Selatan, Kuala Lumpur",290000,3,2,1.0,2.0,2019,Kuala Lumpur,Bandar Tasik Selatan,1.0,9.0,854.0
8113,18891,"Bandar Menjalara, Kuala Lumpur",380000,3,2,1.0,2.0,2019,Kuala Lumpur,Bandar Menjalara,1.0,15.0,854.0
8114,18892,"Segambut, Kuala Lumpur",225000,3,2,1.0,2.0,2019,Kuala Lumpur,Segambut,1.0,9.0,855.0
8115,18895,"Jalan Ipoh, Kuala Lumpur",265000,3,2,2.0,2.0,2019,Kuala Lumpur,Jalan Ipoh,1.0,9.0,855.0
8116,18897,"Sungai Besi, Kuala Lumpur",445000,2,2,1.0,2.0,2019,Kuala Lumpur,Sungai Besi,1.0,12.0,855.0
8117,18898,"Kepong, Kuala Lumpur",310000,3,2,1.0,2.0,2019,Kuala Lumpur,Kepong,1.0,9.0,855.0
8118,18899,"Sungai Besi, Kuala Lumpur",466000,2,2,1.0,2.0,2019,Kuala Lumpur,Sungai Besi,1.0,12.0,855.0
8119,18900,"Bukit Jalil, Kuala Lumpur",690000,2,2,2.0,2.0,2019,Kuala Lumpur,Bukit Jalil,1.0,15.0,855.0
8120,18902,"Jinjang, Kuala Lumpur",315000,3,2,1.0,2.0,2019,Kuala Lumpur,Jinjang,1.0,9.0,855.0
8121,18904,"Sungai Besi, Kuala Lumpur",450000,2,2,1.0,2.0,2019,Kuala Lumpur,Sungai Besi,1.0,12.0,855.0
8122,18906,"Ampang, Kuala Lumpur",620000,2,2,1.0,2.0,2019,Kuala Lumpur,Ampang,1.0,15.0,856.0
8123,18909,"Setapak, Kuala Lumpur",350000,2,2,2.0,2.0,2019,Kuala Lumpur,Setapak,1.0,15.0,856.0
8124,18913,"Ampang, Kuala Lumpur",630000,2,2,1.0,2.0,2019,Kuala Lumpur,Ampang,1.0,15.0,856.0
8125,18914,"Ampang, Kuala Lumpur",670000,2,2,1.0,2.0,2019,Kuala Lumpur,Ampang,1.0,15.0,856.0
8126,18915,"Ampang, Kuala Lumpur",650000,2,2,1.0,2.0,2019,Kuala Lumpur,Ampang,1.0,15.0,856.0
8127,18916,"KL Sentral, Kuala Lumpur",1128800,1,2,2.0,2.0,2019,Kuala Lumpur,KL Sentral,1.0,15.0,858.0
8128,18923,"Jalan Klang Lama (Old Klang Road), Kuala Lumpur",588000,2,2,1.0,2.0,2019,Kuala Lumpur,Jalan Klang Lama (Old Klang Road),1.0,15.0,860.0
8129,18926,"Batu Caves, Kuala Lumpur",680000,2,2,2.0,2.0,2019,Kuala Lumpur,Batu Caves,1.0,15.0,860.0
8130,18928,"Batu Caves, Kuala Lumpur",600000,2,2,2.0,2.0,2019,Kuala Lumpur,Batu Caves,1.0,15.0,860.0
8131,18935,"Batu Caves, Kuala Lumpur",325000,3,2,1.0,2.0,2019,Kuala Lumpur,Batu Caves,1.0,12.0,860.0
8132,18936,"Jalan Kuching, Kuala Lumpur",550000,2,2,1.0,2.0,2019,Kuala Lumpur,Jalan Kuching,1.0,12.0,860.0
8133,18937,"Setapak, Kuala Lumpur",410000,2,2,1.0,2.0,2019,Kuala Lumpur,Setapak,1.0,12.0,860.0
8134,18938,"KL City, Kuala Lumpur",410000,3,2,1.0,2.0,2019,Kuala Lumpur,KL City,1.0,12.0,860.0
8135,18939,"Kepong, Kuala Lumpur",318000,3,2,1.0,2.0,2019,Kuala Lumpur,Kepong,1.0,9.0,860.0
8136,18940,"Cheras, Kuala Lumpur",310000,3,2,1.0,2.0,2019,Kuala Lumpur,Cheras,1.0,9.0,860.0
8137,18941,"Kepong, Kuala Lumpur",268000,3,2,1.0,2.0,2019,Kuala Lumpur,Kepong,1.0,13.0,861.0
8138,18942,"Cheras, Kuala Lumpur",330000,3,2,1.0,2.0,2019,Kuala Lumpur,Cheras,1.0,12.0,861.0
8139,18944,"Setapak, Kuala Lumpur",450000,2,2,1.0,2.0,2019,Kuala Lumpur,Setapak,1.0,12.0,861.0
8140,18948,"Batu Caves, Kuala Lumpur",678000,2,2,2.0,2.0,2019,Kuala Lumpur,Batu Caves,1.0,15.0,861.0
8141,18951,"Setapak, Kuala Lumpur",460000,2,2,1.0,2.0,2019,Kuala Lumpur,Setapak,1.0,12.0,861.0
8142,18953,"Batu Caves, Kuala Lumpur",625000,2,2,1.0,2.0,2019,Kuala Lumpur,Batu Caves,1.0,15.0,861.0
8143,18954,"Batu Caves, Kuala Lumpur",630000,2,2,2.0,2.0,2019,Kuala Lumpur,Batu Caves,1.0,15.0,861.0
8144,18955,"Batu Caves, Kuala Lumpur",608000,2,2,2.0,2.0,2019,Kuala Lumpur,Batu Caves,1.0,15.0,861.0
8145,18960,"Cheras, Kuala Lumpur",280000,3,2,1.0,2.0,2019,Kuala Lumpur,Cheras,1.0,12.0,861.0
8146,18961,"Bandar Damai Perdana, Kuala Lumpur",355000,3,2,2.0,2.0,2019,Kuala Lumpur,Bandar Damai Perdana,1.0,16.0,862.0
8147,18963,"Bandar Damai Perdana, Kuala Lumpur",349000,3,2,2.0,2.0,2019,Kuala Lumpur,Bandar Damai Perdana,1.0,16.0,862.0
8148,18964,"Salak Selatan, Kuala Lumpur",450000,2,2,1.0,2.0,2019,Kuala Lumpur,Salak Selatan,1.0,15.0,862.0
8149,18965,"Cheras, Kuala Lumpur",610000,3,2,2.0,2.0,2019,Kuala Lumpur,Cheras,1.0,15.0,865.0
8150,18967,"Kepong, Kuala Lumpur",320000,3,3,2.0,2.0,2019,Kuala Lumpur,Kepong,1.0,16.0,865.0
8151,18972,"KLCC, Kuala Lumpur",838800,2,2,1.0,2.0,2019,Kuala Lumpur,KLCC,1.0,15.0,866.0
8152,18973,"Cheras, Kuala Lumpur",350000,3,2,1.0,2.0,2019,Kuala Lumpur,Cheras,1.0,9.0,867.0
8153,18974,"Jalan Kuching, Kuala Lumpur",290000,3,2,1.0,2.0,2019,Kuala Lumpur,Jalan Kuching,1.0,9.0,867.0
8154,18975,"KLCC, Kuala Lumpur",1492000,2,2,1.0,2.0,2019,Kuala Lumpur,KLCC,1.0,12.0,867.0
8155,18976,"KLCC, Kuala Lumpur",1492100,2,2,1.0,2.0,2019,Kuala Lumpur,KLCC,1.0,12.0,867.0
8156,18978,"Jalan Klang Lama (Old Klang Road), Kuala Lumpur",660000,2,2,1.0,2.0,2019,Kuala Lumpur,Jalan Klang Lama (Old Klang Road),1.0,12.0,868.0
8157,18980,"Jalan Kuching, Kuala Lumpur",288000,3,2,1.0,2.0,2019,Kuala Lumpur,Jalan Kuching,1.0,12.0,869.0
8158,18981,"Jalan Kuching, Kuala Lumpur",330000,3,2,1.0,2.0,2019,Kuala Lumpur,Jalan Kuching,1.0,12.0,869.0
8159,18984,"Jalan Kuching, Kuala Lumpur",268000,3,2,1.0,2.0,2019,Kuala Lumpur,Jalan Kuching,1.0,12.0,869.0
8160,18987,"Batu Caves, Kuala Lumpur",315000,3,2,1.0,2.0,2019,Kuala Lumpur,Batu Caves,1.0,12.0,870.0
8161,18989,"Jalan Kuching, Kuala Lumpur",500000,2,2,1.0,2.0,2019,Kuala Lumpur,Jalan Kuching,1.0,12.0,870.0
8162,18990,"Jalan Kuching, Kuala Lumpur",285000,3,2,1.0,2.0,2019,Kuala Lumpur,Jalan Kuching,1.0,12.0,870.0
8163,18991,"Bandar Tasik Selatan, Kuala Lumpur",240000,3,2,1.0,2.0,2019,Kuala Lumpur,Bandar Tasik Selatan,1.0,13.0,870.0
8164,18992,"KLCC, Kuala Lumpur",1377000,2,2,1.0,2.0,2019,Kuala Lumpur,KLCC,1.0,12.0,871.0
8165,18995,"KLCC, Kuala Lumpur",1260300,2,2,2.0,2.0,2019,Kuala Lumpur,KLCC,1.0,12.0,871.0
8166,19004,"Jalan Kuching, Kuala Lumpur",305000,3,2,1.0,2.0,2019,Kuala Lumpur,Jalan Kuching,1.0,9.0,872.0
8167,19006,"Salak Selatan, Kuala Lumpur",530000,2,2,2.0,2.0,2019,Kuala Lumpur,Salak Selatan,1.0,15.0,872.0
8168,19007,"Jalan Klang Lama (Old Klang Road), Kuala Lumpur",480000,1,2,1.0,2.0,2019,Kuala Lumpur,Jalan Klang Lama (Old Klang Road),1.0,15.0,872.0
8169,19009,"KLCC, Kuala Lumpur",820000,2,1,1.0,2.0,2019,Kuala Lumpur,KLCC,1.0,15.0,872.0
8170,19011,"KLCC, Kuala Lumpur",800000,2,2,1.0,2.0,2019,Kuala Lumpur,KLCC,1.0,15.0,873.0
8171,19015,"Bukit Jalil, Kuala Lumpur",350000,3,2,1.0,2.0,2019,Kuala Lumpur,Bukit Jalil,1.0,9.0,874.0
8172,19019,"Taman Tun Dr Ismail, Kuala Lumpur",850000,2,2,1.0,2.0,2019,Kuala Lumpur,Taman Tun Dr Ismail,1.0,15.0,876.0
8173,19021,"Taman Tun Dr Ismail, Kuala Lumpur",800000,2,2,1.0,2.0,2019,Kuala Lumpur,Taman Tun Dr Ismail,1.0,15.0,876.0
8174,19022,"KLCC, Kuala Lumpur",850000,2,2,1.0,2.0,2019,Kuala Lumpur,KLCC,1.0,12.0,876.0
8175,19025,"Sentul, Kuala Lumpur",340000,3,2,1.0,2.0,2019,Kuala Lumpur,Sentul,1.0,12.0,877.0
8176,19027,"Sentul, Kuala Lumpur",360000,3,2,1.0,2.0,2019,Kuala Lumpur,Sentul,1.0,12.0,877.0
8177,19028,"Sentul, Kuala Lumpur",319000,3,2,1.0,2.0,2019,Kuala Lumpur,Sentul,1.0,12.0,877.0
8178,19029,"Bukit Jalil, Kuala Lumpur",288000,2,2,1.0,2.0,2019,Kuala Lumpur,Bukit Jalil,1.0,9.0,878.0
8179,19030,"Bukit Jalil, Kuala Lumpur",320000,3,2,1.0,2.0,2019,Kuala Lumpur,Bukit Jalil,1.0,9.0,878.0
8180,19033,"Bukit Jalil, Kuala Lumpur",340000,3,2,1.0,2.0,2019,Kuala Lumpur,Bukit Jalil,1.0,9.0,878.0
8181,19034,"Bukit Jalil, Kuala Lumpur",355000,3,2,1.0,2.0,2019,Kuala Lumpur,Bukit Jalil,1.0,9.0,878.0
8182,19043,"Wangsa Maju, Kuala Lumpur",550000,3,2,1.0,2.0,2019,Kuala Lumpur,Wangsa Maju,1.0,15.0,880.0
8183,19047,"Setapak, Kuala Lumpur",320000,3,2,1.0,2.0,2019,Kuala Lumpur,Setapak,1.0,9.0,880.0
8184,19049,"Jalan Klang Lama (Old Klang Road), Kuala Lumpur",460000,3,2,1.0,2.0,2019,Kuala Lumpur,Jalan Klang Lama (Old Klang Road),1.0,15.0,880.0
8185,19050,"Cheras, Kuala Lumpur",420000,3,2,2.0,2.0,2019,Kuala Lumpur,Cheras,1.0,12.0,880.0
8186,19051,"Wangsa Maju, Kuala Lumpur",480000,3,2,2.0,2.0,2019,Kuala Lumpur,Wangsa Maju,1.0,15.0,880.0
8187,19053,"Jalan Klang Lama (Old Klang Road), Kuala Lumpur",450000,3,2,1.0,2.0,2019,Kuala Lumpur,Jalan Klang Lama (Old Klang Road),1.0,15.0,880.0
8188,19054,"Wangsa Maju, Kuala Lumpur",420000,3,2,2.0,2.0,2019,Kuala Lumpur,Wangsa Maju,1.0,15.0,880.0
8189,19056,"Bandar Menjalara, Kuala Lumpur",600000,3,2,2.0,2.0,2019,Kuala Lumpur,Bandar Menjalara,1.0,3.0,880.0
8190,19057,"Kepong, Kuala Lumpur",599000,3,2,1.0,2.0,2019,Kuala Lumpur,Kepong,1.0,3.0,880.0
8191,19061,"Setapak, Kuala Lumpur",360000,3,2,1.0,2.0,2019,Kuala Lumpur,Setapak,1.0,9.0,883.0
8192,19063,"KLCC, Kuala Lumpur",820000,2,1,1.0,2.0,2019,Kuala Lumpur,KLCC,1.0,15.0,883.0
8193,19064,"Cheras, Kuala Lumpur",455000,3,2,1.0,2.0,2019,Kuala Lumpur,Cheras,1.0,12.0,883.0
8194,19065,"Cheras, Kuala Lumpur",980000,2,2,1.0,2.0,2019,Kuala Lumpur,Cheras,1.0,15.0,883.0
8195,19070,"Sungai Besi, Kuala Lumpur",425000,2,2,1.0,2.0,2019,Kuala Lumpur,Sungai Besi,1.0,12.0,885.0
8196,19073,"Desa Petaling, Kuala Lumpur",318000,3,2,1.0,2.0,2019,Kuala Lumpur,Desa Petaling,1.0,12.0,886.0
8197,19074,"Desa Petaling, Kuala Lumpur",310000,3,2,2.0,2.0,2019,Kuala Lumpur,Desa Petaling,1.0,9.0,886.0
8198,19075,"Mont Kiara, Kuala Lumpur",790000,2,2,2.0,2.0,2019,Kuala Lumpur,Mont Kiara,1.0,15.0,886.0
8199,19077,"KL City, Kuala Lumpur",1451624,2,2,1.0,2.0,2019,Kuala Lumpur,KL City,1.0,15.0,887.0
8200,19079,"KL City, Kuala Lumpur",1398000,2,2,1.0,2.0,2019,Kuala Lumpur,KL City,1.0,15.0,887.0
8201,19082,"Ampang, Kuala Lumpur",770000,3,2,1.0,2.0,2019,Kuala Lumpur,Ampang,1.0,15.0,888.0
8202,19083,"Ampang, Kuala Lumpur",790000,3,2,1.0,2.0,2019,Kuala Lumpur,Ampang,1.0,15.0,888.0
8203,19084,"Jalan Sultan Ismail, Kuala Lumpur",670000,2,2,1.0,2.0,2019,Kuala Lumpur,Jalan Sultan Ismail,1.0,15.0,890.0
8204,19085,"Bangsar South, Kuala Lumpur",750000,2,2,1.0,2.0,2019,Kuala Lumpur,Bangsar South,1.0,15.0,891.0
8205,19093,"Dutamas, Kuala Lumpur",565000,2,2,2.0,2.0,2019,Kuala Lumpur,Dutamas,1.0,15.0,893.0
8206,19094,"KLCC, Kuala Lumpur",2000000,2,2,1.0,2.0,2019,Kuala Lumpur,KLCC,1.0,15.0,894.0
8207,19096,"KL City, Kuala Lumpur",1488000,2,2,1.0,2.0,2019,Kuala Lumpur,KL City,1.0,15.0,895.0
8208,19098,"KL City, Kuala Lumpur",1521500,2,2,1.0,2.0,2019,Kuala Lumpur,KL City,1.0,15.0,895.0
8209,19099,"KL City, Kuala Lumpur",926000,2,2,1.0,2.0,2019,Kuala Lumpur,KL City,1.0,12.0,895.0
8210,19100,"KL City, Kuala Lumpur",1380000,2,2,1.0,2.0,2019,Kuala Lumpur,KL City,1.0,15.0,895.0
8211,19101,"KL City, Kuala Lumpur",1204000,2,2,2.0,2.0,2019,Kuala Lumpur,KL City,1.0,15.0,895.0
8212,19102,"Jalan Klang Lama (Old Klang Road), Kuala Lumpur",730000,2,2,2.0,2.0,2019,Kuala Lumpur,Jalan Klang Lama (Old Klang Road),1.0,12.0,895.0
8213,19103,"Setapak, Kuala Lumpur",298000,3,2,1.0,2.0,2019,Kuala Lumpur,Setapak,1.0,9.0,896.0
8214,19104,"KL City, Kuala Lumpur",1475195,2,2,1.0,2.0,2019,Kuala Lumpur,KL City,1.0,15.0,896.0
8215,19105,"Mont Kiara, Kuala Lumpur",986000,2,2,1.0,2.0,2019,Kuala Lumpur,Mont Kiara,1.0,15.0,896.0
8216,19107,"Salak Selatan, Kuala Lumpur",550000,2,2,1.0,2.0,2019,Kuala Lumpur,Salak Selatan,1.0,15.0,896.0
8217,19109,"Jalan Kuching, Kuala Lumpur",298000,3,2,1.0,2.0,2019,Kuala Lumpur,Jalan Kuching,1.0,12.0,896.0
8218,19112,"KL City, Kuala Lumpur",1448000,2,2,1.0,2.0,2019,Kuala Lumpur,KL City,1.0,15.0,896.0
8219,19114,"Cheras, Kuala Lumpur",588000,3,2,2.0,2.0,2019,Kuala Lumpur,Cheras,1.0,15.0,897.0
8220,19115,"Cheras, Kuala Lumpur",600000,2,2,2.0,2.0,2019,Kuala Lumpur,Cheras,1.0,15.0,897.0
8221,19130,"Cheras, Kuala Lumpur",428000,3,2,3.0,2.0,2019,Kuala Lumpur,Cheras,1.0,12.0,900.0
8222,19131,"Setapak, Kuala Lumpur",400000,2,3,1.0,2.0,2019,Kuala Lumpur,Setapak,1.0,15.0,900.0
8223,19134,"Cheras, Kuala Lumpur",460000,2,2,1.0,2.0,2019,Kuala Lumpur,Cheras,1.0,12.0,900.0
8224,19136,"Setapak, Kuala Lumpur",280000,3,2,1.0,2.0,2019,Kuala Lumpur,Setapak,1.0,9.0,900.0
8225,19137,"Setapak, Kuala Lumpur",465000,2,2,2.0,2.0,2019,Kuala Lumpur,Setapak,1.0,15.0,900.0
8226,19139,"Jalan Ipoh, Kuala Lumpur",395000,2,2,1.0,2.0,2019,Kuala Lumpur,Jalan Ipoh,1.0,9.0,900.0
8227,19141,"Desa Petaling, Kuala Lumpur",240000,3,2,1.0,2.0,2019,Kuala Lumpur,Desa Petaling,1.0,12.0,900.0
8228,19145,"Cheras, Kuala Lumpur",288000,3,2,1.0,2.0,2019,Kuala Lumpur,Cheras,1.0,12.0,900.0
8229,19150,"Pantai, Kuala Lumpur",630000,3,2,2.0,2.0,2019,Kuala Lumpur,Pantai,1.0,15.0,900.0
8230,19152,"Pandan Indah, Kuala Lumpur",330000,3,2,1.0,2.0,2019,Kuala Lumpur,Pandan Indah,1.0,16.0,900.0
8231,19153,"Cheras, Kuala Lumpur",440000,3,2,1.0,2.0,2019,Kuala Lumpur,Cheras,1.0,12.0,900.0
8232,19155,"Desa Petaling, Kuala Lumpur",280000,3,2,1.0,2.0,2019,Kuala Lumpur,Desa Petaling,1.0,12.0,900.0
8233,19161,"Ampang, Kuala Lumpur",300000,3,2,1.0,2.0,2019,Kuala Lumpur,Ampang,1.0,16.0,900.0
